scheme,date,nav
ICICI_Bluechip,2013-04-09,13.9389
ICICI_Bluechip,2013-04-10,13.9826
ICICI_Bluechip,2013-04-11,14.0994
ICICI_Bluechip,2013-04-12,14.0426
ICICI_Bluechip,2013-04-15,13.985
ICICI_Bluechip,2013-04-16,14.2436
ICICI_Bluechip,2013-04-17,14.267
ICICI_Bluechip,2013-04-18,14.4401
ICICI_Bluechip,2013-04-22,14.6259
ICICI_Bluechip,2013-04-23,14.5801
ICICI_Bluechip,2013-04-25,14.7586
ICICI_Bluechip,2013-04-26,14.7058
ICICI_Bluechip,2013-04-29,14.8289
ICICI_Bluechip,2013-04-30,14.8945
ICICI_Bluechip,2013-05-02,15.1032
ICICI_Bluechip,2013-05-03,15.0518
ICICI_Bluechip,2013-05-06,15.1497
ICICI_Bluechip,2013-05-07,15.2704
ICICI_Bluechip,2013-05-08,15.3597
ICICI_Bluechip,2013-05-09,15.2634
ICICI_Bluechip,2013-05-10,15.3358
ICICI_Bluechip,2013-05-13,15.1284
ICICI_Bluechip,2013-05-14,15.2336
ICICI_Bluechip,2013-05-15,15.5617
ICICI_Bluechip,2013-05-16,15.5917
ICICI_Bluechip,2013-05-17,15.6811
ICICI_Bluechip,2013-05-20,15.5963
ICICI_Bluechip,2013-05-21,15.4753
ICICI_Bluechip,2013-05-22,15.4089
ICICI_Bluechip,2013-05-23,15.2194
ICICI_Bluechip,2013-05-24,15.3594
ICICI_Bluechip,2013-05-27,15.508
ICICI_Bluechip,2013-05-28,15.5632
ICICI_Bluechip,2013-05-29,15.5996
ICICI_Bluechip,2013-05-30,15.6604
ICICI_Bluechip,2013-05-31,15.4335
ICICI_Bluechip,2013-06-03,15.2578
ICICI_Bluechip,2013-06-04,15.2142
ICICI_Bluechip,2013-06-05,15.2456
ICICI_Bluechip,2013-06-06,15.2391
ICICI_Bluechip,2013-06-07,15.2015
ICICI_Bluechip,2013-06-10,15.1368
ICICI_Bluechip,2013-06-11,14.9065
ICICI_Bluechip,2013-06-12,14.8527
ICICI_Bluechip,2013-06-13,14.6936
ICICI_Bluechip,2013-06-14,14.8852
ICICI_Bluechip,2013-06-17,14.9613
ICICI_Bluechip,2013-06-18,14.9532
ICICI_Bluechip,2013-06-19,15.0209
ICICI_Bluechip,2013-06-20,14.7284
ICICI_Bluechip,2013-06-21,14.7306
ICICI_Bluechip,2013-06-24,14.4707
ICICI_Bluechip,2013-06-25,14.4939
ICICI_Bluechip,2013-06-26,14.4661
ICICI_Bluechip,2013-06-27,14.5856
ICICI_Bluechip,2013-06-28,14.9322
ICICI_Bluechip,2013-07-01,15.0643
ICICI_Bluechip,2013-07-02,15.0405
ICICI_Bluechip,2013-07-03,14.8874
ICICI_Bluechip,2013-07-04,15.0843
ICICI_Bluechip,2013-07-05,15.1472
ICICI_Bluechip,2013-07-08,15.0639
ICICI_Bluechip,2013-07-09,15.2741
ICICI_Bluechip,2013-07-10,15.273
ICICI_Bluechip,2013-07-11,15.4709
ICICI_Bluechip,2013-07-12,15.6022
ICICI_Bluechip,2013-07-15,15.661
ICICI_Bluechip,2013-07-16,15.4107
ICICI_Bluechip,2013-07-17,15.3551
ICICI_Bluechip,2013-07-18,15.4558
ICICI_Bluechip,2013-07-19,15.3425
ICICI_Bluechip,2013-07-22,15.3172
ICICI_Bluechip,2013-07-23,15.3502
ICICI_Bluechip,2013-07-24,15.1837
ICICI_Bluechip,2013-07-25,15.0259
ICICI_Bluechip,2013-07-26,15.025
ICICI_Bluechip,2013-07-29,14.9306
ICICI_Bluechip,2013-07-30,14.806
ICICI_Bluechip,2013-07-31,14.7567
ICICI_Bluechip,2013-08-01,14.7515
ICICI_Bluechip,2013-08-02,14.6639
ICICI_Bluechip,2013-08-05,14.6753
ICICI_Bluechip,2013-08-06,14.3633
ICICI_Bluechip,2013-08-07,14.2345
ICICI_Bluechip,2013-08-08,14.3894
ICICI_Bluechip,2013-08-12,14.5806
ICICI_Bluechip,2013-08-13,14.7677
ICICI_Bluechip,2013-08-14,14.803
ICICI_Bluechip,2013-08-16,14.3818
ICICI_Bluechip,2013-08-19,14.102
ICICI_Bluechip,2013-08-20,13.9956
ICICI_Bluechip,2013-08-21,13.8249
ICICI_Bluechip,2013-08-22,13.8944
ICICI_Bluechip,2013-08-23,14.066
ICICI_Bluechip,2013-08-26,14.1695
ICICI_Bluechip,2013-08-27,13.7614
ICICI_Bluechip,2013-08-28,13.6318
ICICI_Bluechip,2013-08-29,13.8991
ICICI_Bluechip,2013-08-30,14.1497
ICICI_Bluechip,2013-09-02,14.2365
ICICI_Bluechip,2013-09-03,13.9014
ICICI_Bluechip,2013-09-04,14.0106
ICICI_Bluechip,2013-09-05,14.3129
ICICI_Bluechip,2013-09-06,14.4284
ICICI_Bluechip,2013-09-10,14.8613
ICICI_Bluechip,2013-09-11,14.9458
ICICI_Bluechip,2013-09-12,14.8835
ICICI_Bluechip,2013-09-13,14.8914
ICICI_Bluechip,2013-09-16,14.8783
ICICI_Bluechip,2013-09-17,14.9042
ICICI_Bluechip,2013-09-18,14.9935
ICICI_Bluechip,2013-09-19,15.3962
ICICI_Bluechip,2013-09-20,15.2064
ICICI_Bluechip,2013-09-23,14.9949
ICICI_Bluechip,2013-09-24,15.0645
ICICI_Bluechip,2013-09-25,14.9967
ICICI_Bluechip,2013-09-26,14.9804
ICICI_Bluechip,2013-09-27,14.9389
ICICI_Bluechip,2013-09-30,14.8343
ICICI_Bluechip,2013-10-01,14.9575
ICICI_Bluechip,2013-10-03,15.1916
ICICI_Bluechip,2013-10-04,15.2672
ICICI_Bluechip,2013-10-07,15.3439
ICICI_Bluechip,2013-10-08,15.3869
ICICI_Bluechip,2013-10-09,15.6088
ICICI_Bluechip,2013-10-10,15.6447
ICICI_Bluechip,2013-10-11,15.7415
ICICI_Bluechip,2013-10-14,15.7324
ICICI_Bluechip,2013-10-15,15.679
ICICI_Bluechip,2013-10-17,15.5453
ICICI_Bluechip,2013-10-18,15.7809
ICICI_Bluechip,2013-10-21,15.8894
ICICI_Bluechip,2013-10-22,15.877
ICICI_Bluechip,2013-10-23,15.8677
ICICI_Bluechip,2013-10-24,15.9415
ICICI_Bluechip,2013-10-25,15.8675
ICICI_Bluechip,2013-10-28,15.8194
ICICI_Bluechip,2013-10-29,16.1585
ICICI_Bluechip,2013-10-30,16.1802
ICICI_Bluechip,2013-10-31,16.2736
ICICI_Bluechip,2013-11-01,16.2955
ICICI_Bluechip,2013-11-05,16.2853
ICICI_Bluechip,2013-11-06,16.3485
ICICI_Bluechip,2013-11-07,16.3104
ICICI_Bluechip,2013-11-08,16.2705
ICICI_Bluechip,2013-11-11,16.24
ICICI_Bluechip,2013-11-12,16.237
ICICI_Bluechip,2013-11-13,16.17
ICICI_Bluechip,2013-11-14,16.2613
ICICI_Bluechip,2013-11-18,16.5226
ICICI_Bluechip,2013-11-19,16.5334
ICICI_Bluechip,2013-11-20,16.444
ICICI_Bluechip,2013-11-21,16.1933
ICICI_Bluechip,2013-11-22,16.2897
ICICI_Bluechip,2013-11-25,16.5718
ICICI_Bluechip,2013-11-26,16.6084
ICICI_Bluechip,2013-11-27,16.6986
ICICI_Bluechip,2013-11-28,16.7602
ICICI_Bluechip,2013-11-29,16.8709
ICICI_Bluechip,2013-12-02,17.0194
ICICI_Bluechip,2013-12-03,17.0192
ICICI_Bluechip,2013-12-04,16.8619
ICICI_Bluechip,2013-12-05,16.979
ICICI_Bluechip,2013-12-06,17.0086
ICICI_Bluechip,2013-12-09,17.1451
ICICI_Bluechip,2013-12-10,17.1309
ICICI_Bluechip,2013-12-11,17.1614
ICICI_Bluechip,2013-12-12,17.1221
ICICI_Bluechip,2013-12-13,16.9744
ICICI_Bluechip,2013-12-16,16.9674
ICICI_Bluechip,2013-12-17,16.9528
ICICI_Bluechip,2013-12-18,17.1442
ICICI_Bluechip,2013-12-19,17.1041
ICICI_Bluechip,2013-12-20,17.3408
ICICI_Bluechip,2013-12-23,17.3223
ICICI_Bluechip,2013-12-24,17.2848
ICICI_Bluechip,2013-12-26,17.2918
ICICI_Bluechip,2013-12-27,17.4295
ICICI_Bluechip,2013-12-30,17.3906
ICICI_Bluechip,2013-12-31,17.4279
ICICI_Bluechip,2014-01-01,17.4606
ICICI_Bluechip,2014-01-02,17.2465
ICICI_Bluechip,2014-01-03,17.3062
ICICI_Bluechip,2014-01-06,17.3726
ICICI_Bluechip,2014-01-07,17.3428
ICICI_Bluechip,2014-01-08,17.4401
ICICI_Bluechip,2014-01-09,17.3968
ICICI_Bluechip,2014-01-10,17.347
ICICI_Bluechip,2014-01-13,17.4915
ICICI_Bluechip,2014-01-14,17.4504
ICICI_Bluechip,2014-01-15,17.6156
ICICI_Bluechip,2014-01-16,17.5559
ICICI_Bluechip,2014-01-17,17.2904
ICICI_Bluechip,2014-01-20,17.432
ICICI_Bluechip,2014-01-21,17.4136
ICICI_Bluechip,2014-01-22,17.4253
ICICI_Bluechip,2014-01-23,17.459
ICICI_Bluechip,2014-01-24,17.2293
ICICI_Bluechip,2014-01-27,16.949
ICICI_Bluechip,2014-01-28,16.9029
ICICI_Bluechip,2014-01-29,16.9315
ICICI_Bluechip,2014-01-30,16.8303
ICICI_Bluechip,2014-01-31,16.9655
ICICI_Bluechip,2014-02-03,16.8643
ICICI_Bluechip,2014-02-04,16.886
ICICI_Bluechip,2014-02-05,16.9623
ICICI_Bluechip,2014-02-06,16.9746
ICICI_Bluechip,2014-02-07,17.0349
ICICI_Bluechip,2014-02-10,17.0094
ICICI_Bluechip,2014-02-11,17.0838
ICICI_Bluechip,2014-02-12,17.1504
ICICI_Bluechip,2014-02-13,16.9622
ICICI_Bluechip,2014-02-14,17.0933
ICICI_Bluechip,2014-02-17,17.1245
ICICI_Bluechip,2014-02-18,17.3448
ICICI_Bluechip,2014-02-19,17.4558
ICICI_Bluechip,2014-02-20,17.3602
ICICI_Bluechip,2014-02-21,17.534
ICICI_Bluechip,2014-02-24,17.6829
ICICI_Bluechip,2014-02-25,17.7507
ICICI_Bluechip,2014-02-26,17.8435
ICICI_Bluechip,2014-02-28,17.9986
ICICI_Bluechip,2014-03-03,17.9248
ICICI_Bluechip,2014-03-04,18.0637
ICICI_Bluechip,2014-03-05,18.1757
ICICI_Bluechip,2014-03-06,18.338
ICICI_Bluechip,2014-03-07,18.4912
ICICI_Bluechip,2014-03-10,18.5498
ICICI_Bluechip,2014-03-11,18.5457
ICICI_Bluechip,2014-03-12,18.6535
ICICI_Bluechip,2014-03-13,18.6354
ICICI_Bluechip,2014-03-14,18.6636
ICICI_Bluechip,2014-03-18,18.7905
ICICI_Bluechip,2014-03-19,18.8426
ICICI_Bluechip,2014-03-20,18.8054
ICICI_Bluechip,2014-03-21,18.8267
ICICI_Bluechip,2014-03-24,19.0559
ICICI_Bluechip,2014-03-25,19.1559
ICICI_Bluechip,2014-03-26,19.1321
ICICI_Bluechip,2014-03-27,19.1714
ICICI_Bluechip,2014-03-28,19.3006
ICICI_Bluechip,2014-03-31,19.4192
ICICI_Bluechip,2014-04-01,19.2809
ICICI_Bluechip,2014-04-02,19.3511
ICICI_Bluechip,2014-04-03,19.3331
ICICI_Bluechip,2014-04-04,19.2274
ICICI_Bluechip,2014-04-07,19.227
ICICI_Bluechip,2014-04-09,19.4787
ICICI_Bluechip,2014-04-10,19.5023
ICICI_Bluechip,2014-04-11,19.4665
ICICI_Bluechip,2014-04-15,19.4304
ICICI_Bluechip,2014-04-16,19.2266
ICICI_Bluechip,2014-04-17,19.4383
ICICI_Bluechip,2014-04-21,19.5891
ICICI_Bluechip,2014-04-22,19.6741
ICICI_Bluechip,2014-04-23,19.8523
ICICI_Bluechip,2014-04-25,19.6863
ICICI_Bluechip,2014-04-28,19.7565
ICICI_Bluechip,2014-04-29,19.6588
ICICI_Bluechip,2014-04-30,19.5769
ICICI_Bluechip,2014-05-02,19.6001
ICICI_Bluechip,2014-05-05,19.615
ICICI_Bluechip,2014-05-06,19.6623
ICICI_Bluechip,2014-05-07,19.6396
ICICI_Bluechip,2014-05-08,19.706
ICICI_Bluechip,2014-05-09,20.0994
ICICI_Bluechip,2014-05-12,20.4204
ICICI_Bluechip,2014-05-13,20.553
ICICI_Bluechip,2014-05-14,20.4753
ICICI_Bluechip,2014-05-15,20.4944
ICICI_Bluechip,2014-05-16,20.6892
ICICI_Bluechip,2014-05-19,20.9973
ICICI_Bluechip,2014-05-20,21.1322
ICICI_Bluechip,2014-05-21,21.2438
ICICI_Bluechip,2014-05-22,21.4746
ICICI_Bluechip,2014-05-23,21.6334
ICICI_Bluechip,2014-05-26,21.5244
ICICI_Bluechip,2014-05-27,21.5816
ICICI_Bluechip,2014-05-28,21.5662
ICICI_Bluechip,2014-05-29,21.443
ICICI_Bluechip,2014-05-30,21.5867
ICICI_Bluechip,2014-06-02,21.9387
ICICI_Bluechip,2014-06-03,22.1067
ICICI_Bluechip,2014-06-04,22.2
ICICI_Bluechip,2014-06-05,22.3183
ICICI_Bluechip,2014-06-06,22.532
ICICI_Bluechip,2014-06-09,22.7465
ICICI_Bluechip,2014-06-10,22.9365
ICICI_Bluechip,2014-06-11,22.7528
ICICI_Bluechip,2014-06-12,22.9122
ICICI_Bluechip,2014-06-13,22.6572
ICICI_Bluechip,2014-06-16,22.6519
ICICI_Bluechip,2014-06-17,22.962
ICICI_Bluechip,2014-06-18,22.9573
ICICI_Bluechip,2014-06-19,22.8413
ICICI_Bluechip,2014-06-20,22.712
ICICI_Bluechip,2014-06-23,22.735
ICICI_Bluechip,2014-06-24,22.868
ICICI_Bluechip,2014-06-25,22.8644
ICICI_Bluechip,2014-06-26,22.8592
ICICI_Bluechip,2014-06-27,23.056
ICICI_Bluechip,2014-06-30,23.4051
ICICI_Bluechip,2014-07-01,23.6544
ICICI_Bluechip,2014-07-02,24.016
ICICI_Bluechip,2014-07-03,24.1979
ICICI_Bluechip,2014-07-04,24.2967
ICICI_Bluechip,2014-07-07,24.275
ICICI_Bluechip,2014-07-08,23.7186
ICICI_Bluechip,2014-07-09,23.4313
ICICI_Bluechip,2014-07-10,23.5146
ICICI_Bluechip,2014-07-11,23.2346
ICICI_Bluechip,2014-07-14,23.2051
ICICI_Bluechip,2014-07-15,23.6
ICICI_Bluechip,2014-07-16,23.901
ICICI_Bluechip,2014-07-17,24.2263
ICICI_Bluechip,2014-07-18,24.2664
ICICI_Bluechip,2014-07-21,24.3276
ICICI_Bluechip,2014-07-22,24.4144
ICICI_Bluechip,2014-07-23,24.3382
ICICI_Bluechip,2014-07-24,24.3907
ICICI_Bluechip,2014-07-25,24.4078
ICICI_Bluechip,2014-07-28,24.379
ICICI_Bluechip,2014-07-30,24.4922
ICICI_Bluechip,2014-07-31,24.3442
ICICI_Bluechip,2014-08-01,23.9306
ICICI_Bluechip,2014-08-04,24.1119
ICICI_Bluechip,2014-08-05,24.3007
ICICI_Bluechip,2014-08-06,24.2479
ICICI_Bluechip,2014-08-07,24.1782
ICICI_Bluechip,2014-08-08,23.8891
ICICI_Bluechip,2014-08-11,24.0808
ICICI_Bluechip,2014-08-12,24.3387
ICICI_Bluechip,2014-08-13,24.3864
ICICI_Bluechip,2014-08-14,24.5198
ICICI_Bluechip,2014-08-18,24.7553
ICICI_Bluechip,2014-08-19,25.0309
ICICI_Bluechip,2014-08-20,25.1107
ICICI_Bluechip,2014-08-21,25.2649
ICICI_Bluechip,2014-08-22,25.3697
ICICI_Bluechip,2014-08-25,25.5033
ICICI_Bluechip,2014-08-26,25.4898
ICICI_Bluechip,2014-08-27,25.6423
ICICI_Bluechip,2014-08-28,25.6427
ICICI_Bluechip,2014-09-01,25.8567
ICICI_Bluechip,2014-09-02,26.1127
ICICI_Bluechip,2014-09-03,26.2996
ICICI_Bluechip,2014-09-04,26.3266
ICICI_Bluechip,2014-09-05,26.3654
ICICI_Bluechip,2014-09-08,26.6756
ICICI_Bluechip,2014-09-09,26.7198
ICICI_Bluechip,2014-09-10,26.6955
ICICI_Bluechip,2014-09-11,26.9513
ICICI_Bluechip,2014-09-12,27.0259
ICICI_Bluechip,2014-09-15,26.9339
ICICI_Bluechip,2014-09-16,26.2875
ICICI_Bluechip,2014-09-17,26.304
ICICI_Bluechip,2014-09-18,26.7414
ICICI_Bluechip,2014-09-19,26.9457
ICICI_Bluechip,2014-09-22,26.8572
ICICI_Bluechip,2014-09-23,26.4886
ICICI_Bluechip,2014-09-24,26.3201
ICICI_Bluechip,2014-09-25,26.0441
ICICI_Bluechip,2014-09-26,26.1973
ICICI_Bluechip,2014-09-29,26.3527
ICICI_Bluechip,2014-09-30,26.5027
ICICI_Bluechip,2014-10-01,26.4262
ICICI_Bluechip,2014-10-07,26.1357
ICICI_Bluechip,2014-10-08,26.0109
ICICI_Bluechip,2014-10-09,26.3647
ICICI_Bluechip,2014-10-10,25.9356
ICICI_Bluechip,2014-10-13,26.1395
ICICI_Bluechip,2014-10-14,26.0296
ICICI_Bluechip,2014-10-16,25.544
ICICI_Bluechip,2014-10-17,25.5407
ICICI_Bluechip,2014-10-20,25.9058
ICICI_Bluechip,2014-10-21,26.2067
ICICI_Bluechip,2014-10-22,26.5601
ICICI_Bluechip,2014-10-27,26.8094
ICICI_Bluechip,2014-10-28,26.971
ICICI_Bluechip,2014-10-29,27.0544
ICICI_Bluechip,2014-10-30,27.2917
ICICI_Bluechip,2014-10-31,27.7075
ICICI_Bluechip,2014-11-03,27.7722
ICICI_Bluechip,2014-11-05,27.8847
ICICI_Bluechip,2014-11-07,28.0049
ICICI_Bluechip,2014-11-10,28.0042
ICICI_Bluechip,2014-11-11,28.2391
ICICI_Bluechip,2014-11-12,28.3193
ICICI_Bluechip,2014-11-13,28.3492
ICICI_Bluechip,2014-11-14,28.4932
ICICI_Bluechip,2014-11-17,28.6139
ICICI_Bluechip,2014-11-18,28.71
ICICI_Bluechip,2014-11-19,28.7373
ICICI_Bluechip,2014-11-20,28.8198
ICICI_Bluechip,2014-11-21,28.9801
ICICI_Bluechip,2014-11-24,29.0243
ICICI_Bluechip,2014-11-25,28.7035
ICICI_Bluechip,2014-11-26,28.7161
ICICI_Bluechip,2014-11-27,28.7032
ICICI_Bluechip,2014-11-28,29.0311
ICICI_Bluechip,2014-12-01,28.983
ICICI_Bluechip,2014-12-02,29.0315
ICICI_Bluechip,2014-12-03,29.2435
ICICI_Bluechip,2014-12-04,29.3911
ICICI_Bluechip,2014-12-05,29.3389
ICICI_Bluechip,2014-12-08,29.1879
ICICI_Bluechip,2014-12-09,28.8865
ICICI_Bluechip,2014-12-10,28.8866
ICICI_Bluechip,2014-12-11,28.9082
ICICI_Bluechip,2014-12-12,28.6958
ICICI_Bluechip,2014-12-15,28.6602
ICICI_Bluechip,2014-12-16,28.1571
ICICI_Bluechip,2014-12-17,27.9985
ICICI_Bluechip,2014-12-18,28.6529
ICICI_Bluechip,2014-12-19,28.794
ICICI_Bluechip,2014-12-22,29.0177
ICICI_Bluechip,2014-12-23,28.9268
ICICI_Bluechip,2014-12-24,28.7047
ICICI_Bluechip,2014-12-26,28.8359
ICICI_Bluechip,2014-12-29,29.0845
ICICI_Bluechip,2014-12-30,29.1987
ICICI_Bluechip,2014-12-31,29.4276
ICICI_Bluechip,2015-01-01,29.5761
ICICI_Bluechip,2015-01-02,29.9872
ICICI_Bluechip,2015-01-05,29.9841
ICICI_Bluechip,2015-01-06,29.2677
ICICI_Bluechip,2015-01-07,29.2748
ICICI_Bluechip,2015-01-08,29.7028
ICICI_Bluechip,2015-01-09,29.8206
ICICI_Bluechip,2015-01-12,30.0342
ICICI_Bluechip,2015-01-13,30.0581
ICICI_Bluechip,2015-01-14,30.1817
ICICI_Bluechip,2015-01-15,30.6178
ICICI_Bluechip,2015-01-16,30.8147
ICICI_Bluechip,2015-01-19,30.9549
ICICI_Bluechip,2015-01-20,31.0859
ICICI_Bluechip,2015-01-21,31.1253
ICICI_Bluechip,2015-01-22,31.1537
ICICI_Bluechip,2015-01-23,31.2909
ICICI_Bluechip,2015-01-27,31.7096
ICICI_Bluechip,2015-01-28,31.6708
ICICI_Bluechip,2015-01-29,31.5677
ICICI_Bluechip,2015-01-30,31.2553
ICICI_Bluechip,2015-02-02,31.3209
ICICI_Bluechip,2015-02-03,31.1223
ICICI_Bluechip,2015-02-04,30.8819
ICICI_Bluechip,2015-02-05,30.8805
ICICI_Bluechip,2015-02-06,30.5713
ICICI_Bluechip,2015-02-09,30.2365
ICICI_Bluechip,2015-02-10,30.3335
ICICI_Bluechip,2015-02-11,30.7771
ICICI_Bluechip,2015-02-12,31.1078
ICICI_Bluechip,2015-02-13,31.418
ICICI_Bluechip,2015-02-16,31.4458
ICICI_Bluechip,2015-02-18,31.8978
ICICI_Bluechip,2015-02-19,31.9522
ICICI_Bluechip,2015-02-20,31.7886
ICICI_Bluechip,2015-02-23,31.6449
ICICI_Bluechip,2015-02-24,31.6726
ICICI_Bluechip,2015-02-25,31.5283
ICICI_Bluechip,2015-02-26,31.1419
ICICI_Bluechip,2015-02-27,31.61
ICICI_Bluechip,2015-03-02,32.332
ICICI_Bluechip,2015-03-03,32.7511
ICICI_Bluechip,2015-03-04,32.6889
ICICI_Bluechip,2015-03-05,33.0907
ICICI_Bluechip,2015-03-09,32.6533
ICICI_Bluechip,2015-03-10,32.4392
ICICI_Bluechip,2015-03-11,32.4226
ICICI_Bluechip,2015-03-12,32.6953
ICICI_Bluechip,2015-03-13,32.3025
ICICI_Bluechip,2015-03-16,32.2082
ICICI_Bluechip,2015-03-17,32.5896
ICICI_Bluechip,2015-03-18,32.5553
ICICI_Bluechip,2015-03-19,32.4866
ICICI_Bluechip,2015-03-20,32.3691
ICICI_Bluechip,2015-03-23,32.2228
ICICI_Bluechip,2015-03-24,32.1688
ICICI_Bluechip,2015-03-25,31.8863
ICICI_Bluechip,2015-03-26,31.3885
ICICI_Bluechip,2015-03-27,31.4144
ICICI_Bluechip,2015-03-30,31.906
ICICI_Bluechip,2015-03-31,31.9463
ICICI_Bluechip,2015-04-01,32.3301
ICICI_Bluechip,2015-04-06,32.6869
ICICI_Bluechip,2015-04-07,32.6857
ICICI_Bluechip,2015-04-08,32.9273
ICICI_Bluechip,2015-04-09,33.1982
ICICI_Bluechip,2015-04-10,33.136
ICICI_Bluechip,2015-04-13,33.2823
ICICI_Bluechip,2015-04-15,33.0515
ICICI_Bluechip,2015-04-16,32.8264
ICICI_Bluechip,2015-04-17,32.3058
ICICI_Bluechip,2015-04-20,31.8738
ICICI_Bluechip,2015-04-21,31.5093
ICICI_Bluechip,2015-04-22,31.5142
ICICI_Bluechip,2015-04-23,31.4737
ICICI_Bluechip,2015-04-24,30.8648
ICICI_Bluechip,2015-04-27,30.3803
ICICI_Bluechip,2015-04-28,30.6372
ICICI_Bluechip,2015-04-29,30.829
ICICI_Bluechip,2015-04-30,30.8966
ICICI_Bluechip,2015-05-04,31.2359
ICICI_Bluechip,2015-05-05,31.3228
ICICI_Bluechip,2015-05-06,30.494
ICICI_Bluechip,2015-05-07,30.1706
ICICI_Bluechip,2015-05-08,30.7078
ICICI_Bluechip,2015-05-11,31.2258
ICICI_Bluechip,2015-05-12,30.732
ICICI_Bluechip,2015-05-13,31.1284
ICICI_Bluechip,2015-05-14,31.1969
ICICI_Bluechip,2015-05-15,31.4703
ICICI_Bluechip,2015-05-18,31.7115
ICICI_Bluechip,2015-05-19,31.6987
ICICI_Bluechip,2015-05-20,31.865
ICICI_Bluechip,2015-05-21,31.9179
ICICI_Bluechip,2015-05-22,32.0902
ICICI_Bluechip,2015-05-25,31.9221
ICICI_Bluechip,2015-05-26,31.7168
ICICI_Bluechip,2015-05-27,31.4793
ICICI_Bluechip,2015-05-28,31.3662
ICICI_Bluechip,2015-05-29,31.8416
ICICI_Bluechip,2015-06-01,31.6586
ICICI_Bluechip,2015-06-02,31.1166
ICICI_Bluechip,2015-06-03,30.7576
ICICI_Bluechip,2015-06-04,30.815
ICICI_Bluechip,2015-06-05,30.7798
ICICI_Bluechip,2015-06-08,30.4278
ICICI_Bluechip,2015-06-09,30.29
ICICI_Bluechip,2015-06-10,30.6897
ICICI_Bluechip,2015-06-11,30.2249
ICICI_Bluechip,2015-06-12,30.0924
ICICI_Bluechip,2015-06-15,30.2065
ICICI_Bluechip,2015-06-16,30.2884
ICICI_Bluechip,2015-06-17,30.5807
ICICI_Bluechip,2015-06-18,31.0028
ICICI_Bluechip,2015-06-19,31.1488
ICICI_Bluechip,2015-06-22,31.5446
ICICI_Bluechip,2015-06-23,31.6685
ICICI_Bluechip,2015-06-24,31.6101
ICICI_Bluechip,2015-06-25,31.7998
ICICI_Bluechip,2015-06-26,31.7973
