scheme,date,nav
Axis_Bluechip,2013-04-26,24.6681
Axis_Bluechip,2013-04-28,24.6796
Axis_Bluechip,2013-04-29,24.6855
Axis_Bluechip,2013-04-30,24.6913
Axis_Bluechip,2013-05-01,24.6971
Axis_Bluechip,2013-05-02,24.7029
Axis_Bluechip,2013-05-03,24.7088
Axis_Bluechip,2013-05-05,24.7203
Axis_Bluechip,2013-05-06,24.726
Axis_Bluechip,2013-05-07,24.7318
Axis_Bluechip,2013-05-08,24.7375
Axis_Bluechip,2013-05-09,24.7432
Axis_Bluechip,2013-05-10,24.7491
Axis_Bluechip,2013-05-12,24.7604
Axis_Bluechip,2013-05-13,24.7661
Axis_Bluechip,2013-05-14,24.7718
Axis_Bluechip,2013-05-15,24.7776
Axis_Bluechip,2013-05-16,24.7833
Axis_Bluechip,2013-05-17,24.7891
Axis_Bluechip,2013-05-19,24.8004
Axis_Bluechip,2013-05-20,24.8061
Axis_Bluechip,2013-05-21,24.8118
Axis_Bluechip,2013-05-22,24.8174
Axis_Bluechip,2013-05-23,24.823
Axis_Bluechip,2013-05-24,24.8285
Axis_Bluechip,2013-05-26,24.8398
Axis_Bluechip,2013-05-27,24.8455
Axis_Bluechip,2013-05-28,24.8511
Axis_Bluechip,2013-05-29,24.8568
Axis_Bluechip,2013-05-30,24.8624
Axis_Bluechip,2013-05-31,24.8679
Axis_Bluechip,2013-06-02,24.8791
Axis_Bluechip,2013-06-03,24.8847
Axis_Bluechip,2013-06-04,24.8903
Axis_Bluechip,2013-06-05,24.8958
Axis_Bluechip,2013-06-06,24.9014
Axis_Bluechip,2013-06-07,24.907
Axis_Bluechip,2013-06-09,24.9182
Axis_Bluechip,2013-06-10,24.9237
Axis_Bluechip,2013-06-11,24.9292
Axis_Bluechip,2013-06-12,24.9347
Axis_Bluechip,2013-06-13,24.9402
Axis_Bluechip,2013-06-14,24.9455
Axis_Bluechip,2013-06-16,24.9567
Axis_Bluechip,2013-06-17,24.9622
Axis_Bluechip,2013-06-18,24.9678
Axis_Bluechip,2013-06-19,24.9733
Axis_Bluechip,2013-06-20,24.9788
Axis_Bluechip,2013-06-21,24.9844
Axis_Bluechip,2013-06-23,24.9955
Axis_Bluechip,2013-06-24,25.0009
Axis_Bluechip,2013-06-25,25.0065
Axis_Bluechip,2013-06-26,25.0121
Axis_Bluechip,2013-06-27,25.0177
Axis_Bluechip,2013-06-28,25.0257
Axis_Bluechip,2013-07-01,25.0444
Axis_Bluechip,2013-07-02,25.0506
Axis_Bluechip,2013-07-03,25.0562
Axis_Bluechip,2013-07-04,25.0619
Axis_Bluechip,2013-07-05,25.0681
Axis_Bluechip,2013-07-07,25.0783
Axis_Bluechip,2013-07-08,25.0838
Axis_Bluechip,2013-07-09,25.0893
Axis_Bluechip,2013-07-10,25.0948
Axis_Bluechip,2013-07-11,25.1004
Axis_Bluechip,2013-07-12,25.1064
Axis_Bluechip,2013-07-14,25.117
Axis_Bluechip,2013-07-15,25.1225
Axis_Bluechip,2013-07-16,25.0654
Axis_Bluechip,2013-07-17,25.0747
Axis_Bluechip,2013-07-18,25.0859
Axis_Bluechip,2013-07-19,25.0951
Axis_Bluechip,2013-07-21,25.1088
Axis_Bluechip,2013-07-22,25.1157
Axis_Bluechip,2013-07-23,25.12
Axis_Bluechip,2013-07-24,25.0935
Axis_Bluechip,2013-07-25,25.1012
Axis_Bluechip,2013-07-26,25.109
Axis_Bluechip,2013-07-28,25.1236
Axis_Bluechip,2013-07-29,25.131
Axis_Bluechip,2013-07-30,25.1385
Axis_Bluechip,2013-07-31,25.146
Axis_Bluechip,2013-08-01,25.1536
Axis_Bluechip,2013-08-02,25.1607
Axis_Bluechip,2013-08-04,25.1748
Axis_Bluechip,2013-08-05,25.1832
Axis_Bluechip,2013-08-06,25.1904
Axis_Bluechip,2013-08-07,25.1974
Axis_Bluechip,2013-08-08,25.2051
Axis_Bluechip,2013-08-11,25.2278
Axis_Bluechip,2013-08-12,25.2342
Axis_Bluechip,2013-08-13,25.2414
Axis_Bluechip,2013-08-14,25.2486
Axis_Bluechip,2013-08-15,25.2559
Axis_Bluechip,2013-08-16,25.263
Axis_Bluechip,2013-08-18,25.2777
Axis_Bluechip,2013-08-19,25.2847
Axis_Bluechip,2013-08-20,25.2918
Axis_Bluechip,2013-08-21,25.2993
Axis_Bluechip,2013-08-22,25.3066
Axis_Bluechip,2013-08-23,25.3141
Axis_Bluechip,2013-08-25,25.3289
Axis_Bluechip,2013-08-26,25.3361
Axis_Bluechip,2013-08-27,25.3433
Axis_Bluechip,2013-08-28,25.3507
Axis_Bluechip,2013-08-29,25.3581
Axis_Bluechip,2013-08-30,25.3659
Axis_Bluechip,2013-09-01,25.3804
Axis_Bluechip,2013-09-02,25.3877
Axis_Bluechip,2013-09-03,25.3949
Axis_Bluechip,2013-09-04,25.403
Axis_Bluechip,2013-09-05,25.4121
Axis_Bluechip,2013-09-06,25.4198
Axis_Bluechip,2013-09-09,25.4408
Axis_Bluechip,2013-09-10,25.4483
Axis_Bluechip,2013-09-11,25.4558
Axis_Bluechip,2013-09-12,25.4632
Axis_Bluechip,2013-09-13,25.4707
Axis_Bluechip,2013-09-15,25.4852
Axis_Bluechip,2013-09-16,25.4927
Axis_Bluechip,2013-09-17,25.5003
Axis_Bluechip,2013-09-18,25.5079
Axis_Bluechip,2013-09-19,25.5168
Axis_Bluechip,2013-09-20,25.5251
Axis_Bluechip,2013-09-22,25.5398
Axis_Bluechip,2013-09-23,25.5472
Axis_Bluechip,2013-09-24,25.5544
Axis_Bluechip,2013-09-25,25.5616
Axis_Bluechip,2013-09-26,25.5691
Axis_Bluechip,2013-09-27,25.5767
Axis_Bluechip,2013-09-29,25.5911
Axis_Bluechip,2013-09-30,25.5987
Axis_Bluechip,2013-10-01,25.6067
Axis_Bluechip,2013-10-02,25.6141
Axis_Bluechip,2013-10-03,25.6214
Axis_Bluechip,2013-10-04,25.629
Axis_Bluechip,2013-10-06,25.6434
Axis_Bluechip,2013-10-07,25.6508
Axis_Bluechip,2013-10-08,25.6587
Axis_Bluechip,2013-10-09,25.6659
Axis_Bluechip,2013-10-10,25.673
Axis_Bluechip,2013-10-11,25.6801
Axis_Bluechip,2013-10-13,25.694
Axis_Bluechip,2013-10-14,25.7011
Axis_Bluechip,2013-10-15,25.7083
Axis_Bluechip,2013-10-16,25.7154
Axis_Bluechip,2013-10-17,25.7225
Axis_Bluechip,2013-10-18,25.7294
Axis_Bluechip,2013-10-20,25.743
Axis_Bluechip,2013-10-21,25.75
Axis_Bluechip,2013-10-22,25.757
Axis_Bluechip,2013-10-23,25.764
Axis_Bluechip,2013-10-24,25.771
Axis_Bluechip,2013-10-25,25.7779
Axis_Bluechip,2013-10-27,25.7917
Axis_Bluechip,2013-10-28,25.7986
Axis_Bluechip,2013-10-29,25.8056
Axis_Bluechip,2013-10-30,25.8127
Axis_Bluechip,2013-10-31,25.8195
Axis_Bluechip,2013-11-01,25.8264
Axis_Bluechip,2013-11-04,25.8466
Axis_Bluechip,2013-11-05,25.8532
Axis_Bluechip,2013-11-06,25.8599
Axis_Bluechip,2013-11-07,25.8666
Axis_Bluechip,2013-11-08,25.8733
Axis_Bluechip,2013-11-10,25.8867
Axis_Bluechip,2013-11-11,25.8933
Axis_Bluechip,2013-11-12,25.8999
Axis_Bluechip,2013-11-13,25.9068
Axis_Bluechip,2013-11-14,25.9133
Axis_Bluechip,2013-11-17,25.9329
Axis_Bluechip,2013-11-18,25.9394
Axis_Bluechip,2013-11-19,25.946
Axis_Bluechip,2013-11-20,25.9525
Axis_Bluechip,2013-11-21,25.9591
Axis_Bluechip,2013-11-22,25.9656
Axis_Bluechip,2013-11-24,25.9785
Axis_Bluechip,2013-11-25,25.985
Axis_Bluechip,2013-11-26,25.9914
Axis_Bluechip,2013-11-27,25.9979
Axis_Bluechip,2013-11-28,26.0044
Axis_Bluechip,2013-11-29,26.0108
Axis_Bluechip,2013-12-01,26.0236
Axis_Bluechip,2013-12-02,26.03
Axis_Bluechip,2013-12-03,26.0368
Axis_Bluechip,2013-12-04,26.0431
Axis_Bluechip,2013-12-05,26.0494
Axis_Bluechip,2013-12-06,26.0558
Axis_Bluechip,2013-12-08,26.0686
Axis_Bluechip,2013-12-09,26.0751
Axis_Bluechip,2013-12-10,26.0815
Axis_Bluechip,2013-12-11,26.0879
Axis_Bluechip,2013-12-12,26.0942
Axis_Bluechip,2013-12-13,26.1007
Axis_Bluechip,2013-12-15,26.1136
Axis_Bluechip,2013-12-16,26.1199
Axis_Bluechip,2013-12-17,26.1264
Axis_Bluechip,2013-12-18,26.1328
Axis_Bluechip,2013-12-19,26.1391
Axis_Bluechip,2013-12-20,26.1455
Axis_Bluechip,2013-12-22,26.1582
Axis_Bluechip,2013-12-23,26.1645
Axis_Bluechip,2013-12-24,26.1709
Axis_Bluechip,2013-12-25,26.1774
Axis_Bluechip,2013-12-26,26.1837
Axis_Bluechip,2013-12-27,26.19
Axis_Bluechip,2013-12-29,26.2029
Axis_Bluechip,2013-12-30,26.2093
Axis_Bluechip,2013-12-31,26.2169
Axis_Bluechip,2014-01-01,26.2235
Axis_Bluechip,2014-01-02,26.2298
Axis_Bluechip,2014-01-03,26.2362
Axis_Bluechip,2014-01-05,26.2489
Axis_Bluechip,2014-01-06,26.2553
Axis_Bluechip,2014-01-07,26.2617
Axis_Bluechip,2014-01-08,26.2681
Axis_Bluechip,2014-01-09,26.2744
Axis_Bluechip,2014-01-10,26.2807
Axis_Bluechip,2014-01-12,26.2934
Axis_Bluechip,2014-01-13,26.2998
Axis_Bluechip,2014-01-14,26.3061
Axis_Bluechip,2014-01-15,26.3125
Axis_Bluechip,2014-01-16,26.3189
Axis_Bluechip,2014-01-17,26.3252
Axis_Bluechip,2014-01-19,26.3379
Axis_Bluechip,2014-01-20,26.3443
Axis_Bluechip,2014-01-21,26.3506
Axis_Bluechip,2014-01-22,26.357
Axis_Bluechip,2014-01-23,26.3633
Axis_Bluechip,2014-01-24,26.3696
Axis_Bluechip,2014-01-26,26.3823
Axis_Bluechip,2014-01-27,26.3887
Axis_Bluechip,2014-01-28,26.3949
Axis_Bluechip,2014-01-29,26.4011
Axis_Bluechip,2014-01-30,26.4072
Axis_Bluechip,2014-01-31,26.4134
Axis_Bluechip,2014-02-02,26.4258
Axis_Bluechip,2014-02-03,26.4319
Axis_Bluechip,2014-02-04,26.4381
Axis_Bluechip,2014-02-05,26.4443
Axis_Bluechip,2014-02-06,26.4505
Axis_Bluechip,2014-02-07,26.4568
Axis_Bluechip,2014-02-09,26.4692
Axis_Bluechip,2014-02-10,26.4754
Axis_Bluechip,2014-02-11,26.4816
Axis_Bluechip,2014-02-12,26.4878
Axis_Bluechip,2014-02-13,26.494
Axis_Bluechip,2014-02-14,26.5002
Axis_Bluechip,2014-02-16,26.5127
Axis_Bluechip,2014-02-17,26.5189
Axis_Bluechip,2014-02-18,26.5252
Axis_Bluechip,2014-02-19,26.5314
Axis_Bluechip,2014-02-20,26.5376
Axis_Bluechip,2014-02-21,26.5438
Axis_Bluechip,2014-02-23,26.5563
Axis_Bluechip,2014-02-24,26.5625
Axis_Bluechip,2014-02-25,26.569
Axis_Bluechip,2014-02-26,26.5753
Axis_Bluechip,2014-02-27,26.5816
Axis_Bluechip,2014-02-28,26.5879
Axis_Bluechip,2014-03-02,26.6005
Axis_Bluechip,2014-03-03,26.6068
Axis_Bluechip,2014-03-04,26.6132
Axis_Bluechip,2014-03-05,26.6196
Axis_Bluechip,2014-03-06,26.626
Axis_Bluechip,2014-03-07,26.6326
Axis_Bluechip,2014-03-09,26.6458
Axis_Bluechip,2014-03-10,26.6523
Axis_Bluechip,2014-03-11,26.6589
Axis_Bluechip,2014-03-12,26.6656
Axis_Bluechip,2014-03-13,26.6724
Axis_Bluechip,2014-03-14,26.6792
Axis_Bluechip,2014-03-17,26.6993
Axis_Bluechip,2014-03-18,26.7062
Axis_Bluechip,2014-03-19,26.7131
Axis_Bluechip,2014-03-20,26.7201
Axis_Bluechip,2014-03-21,26.727
Axis_Bluechip,2014-03-23,26.7409
Axis_Bluechip,2014-03-24,26.7484
Axis_Bluechip,2014-03-25,26.7554
Axis_Bluechip,2014-03-26,26.7624
Axis_Bluechip,2014-03-27,26.7694
Axis_Bluechip,2014-03-28,26.7777
Axis_Bluechip,2014-03-31,26.805
Axis_Bluechip,2014-04-01,26.8131
Axis_Bluechip,2014-04-02,26.8201
Axis_Bluechip,2014-04-03,26.8272
Axis_Bluechip,2014-04-04,26.8337
Axis_Bluechip,2014-04-06,26.8477
Axis_Bluechip,2014-04-07,26.8542
Axis_Bluechip,2014-04-08,26.8612
Axis_Bluechip,2014-04-09,26.8678
Axis_Bluechip,2014-04-10,26.8747
Axis_Bluechip,2014-04-11,26.8814
Axis_Bluechip,2014-04-14,26.9019
Axis_Bluechip,2014-04-15,26.9086
Axis_Bluechip,2014-04-16,26.9154
Axis_Bluechip,2014-04-17,26.9221
Axis_Bluechip,2014-04-20,26.9423
Axis_Bluechip,2014-04-21,26.949
Axis_Bluechip,2014-04-22,26.9557
Axis_Bluechip,2014-04-23,26.9624
Axis_Bluechip,2014-04-24,26.9691
Axis_Bluechip,2014-04-25,26.9753
Axis_Bluechip,2014-04-27,26.9891
Axis_Bluechip,2014-04-28,26.9958
Axis_Bluechip,2014-04-29,27.0024
Axis_Bluechip,2014-04-30,27.009
Axis_Bluechip,2014-05-01,27.0157
Axis_Bluechip,2014-05-02,27.0224
Axis_Bluechip,2014-05-04,27.0356
Axis_Bluechip,2014-05-05,27.0422
Axis_Bluechip,2014-05-06,27.0488
Axis_Bluechip,2014-05-07,27.0553
Axis_Bluechip,2014-05-08,27.0619
Axis_Bluechip,2014-05-09,27.0686
Axis_Bluechip,2014-05-11,27.0815
Axis_Bluechip,2014-05-12,27.0881
Axis_Bluechip,2014-05-13,27.0947
Axis_Bluechip,2014-05-14,27.1012
Axis_Bluechip,2014-05-15,27.1077
Axis_Bluechip,2014-05-16,27.1137
Axis_Bluechip,2014-05-18,27.1274
Axis_Bluechip,2014-05-19,27.1338
Axis_Bluechip,2014-05-20,27.1406
Axis_Bluechip,2014-05-21,27.1474
Axis_Bluechip,2014-05-22,27.154
Axis_Bluechip,2014-05-23,27.1604
Axis_Bluechip,2014-05-25,27.1733
Axis_Bluechip,2014-05-26,27.1798
Axis_Bluechip,2014-05-27,27.1863
Axis_Bluechip,2014-05-28,27.1928
Axis_Bluechip,2014-05-29,27.1994
Axis_Bluechip,2014-05-30,27.206
Axis_Bluechip,2014-06-01,27.2189
Axis_Bluechip,2014-06-02,27.2252
Axis_Bluechip,2014-06-03,27.2319
Axis_Bluechip,2014-06-04,27.2385
Axis_Bluechip,2014-06-05,27.2449
Axis_Bluechip,2014-06-06,27.2514
Axis_Bluechip,2014-06-08,27.2643
Axis_Bluechip,2014-06-09,27.2708
Axis_Bluechip,2014-06-10,27.2773
Axis_Bluechip,2014-06-11,27.2838
Axis_Bluechip,2014-06-12,27.2902
Axis_Bluechip,2014-06-13,27.2963
Axis_Bluechip,2014-06-15,27.3094
Axis_Bluechip,2014-06-16,27.3157
Axis_Bluechip,2014-06-17,27.3222
Axis_Bluechip,2014-06-18,27.3286
Axis_Bluechip,2014-06-19,27.3352
Axis_Bluechip,2014-06-20,27.3415
Axis_Bluechip,2014-06-22,27.3542
Axis_Bluechip,2014-06-23,27.3605
Axis_Bluechip,2014-06-24,27.3668
Axis_Bluechip,2014-06-25,27.3732
Axis_Bluechip,2014-06-26,27.3796
Axis_Bluechip,2014-06-27,27.386
Axis_Bluechip,2014-06-29,27.3987
Axis_Bluechip,2014-06-30,27.4057
Axis_Bluechip,2014-07-01,27.4131
Axis_Bluechip,2014-07-02,27.4196
Axis_Bluechip,2014-07-03,27.426
Axis_Bluechip,2014-07-04,27.4323
Axis_Bluechip,2014-07-06,27.4449
Axis_Bluechip,2014-07-07,27.4513
Axis_Bluechip,2014-07-08,27.4576
Axis_Bluechip,2014-07-09,27.4639
Axis_Bluechip,2014-07-10,27.4701
Axis_Bluechip,2014-07-11,27.4762
Axis_Bluechip,2014-07-13,27.4888
Axis_Bluechip,2014-07-14,27.495
Axis_Bluechip,2014-07-15,27.5014
Axis_Bluechip,2014-07-16,27.5077
Axis_Bluechip,2014-07-17,27.5141
Axis_Bluechip,2014-07-18,27.5205
Axis_Bluechip,2014-07-20,27.533
Axis_Bluechip,2014-07-21,27.5394
Axis_Bluechip,2014-07-22,27.5456
Axis_Bluechip,2014-07-23,27.5517
Axis_Bluechip,2014-07-24,27.5579
Axis_Bluechip,2014-07-25,27.5643
Axis_Bluechip,2014-07-27,27.5769
Axis_Bluechip,2014-07-28,27.5832
Axis_Bluechip,2014-07-29,27.5895
Axis_Bluechip,2014-07-30,27.5959
Axis_Bluechip,2014-07-31,27.6022
Axis_Bluechip,2014-08-01,27.6086
Axis_Bluechip,2014-08-03,27.6213
Axis_Bluechip,2014-08-04,27.6277
Axis_Bluechip,2014-08-05,27.6341
Axis_Bluechip,2014-08-06,27.6404
Axis_Bluechip,2014-08-07,27.6468
Axis_Bluechip,2014-08-08,27.6531
Axis_Bluechip,2014-08-10,27.6659
Axis_Bluechip,2014-08-11,27.6723
Axis_Bluechip,2014-08-12,27.6787
Axis_Bluechip,2014-08-13,27.6851
Axis_Bluechip,2014-08-14,27.6915
Axis_Bluechip,2014-08-18,27.7173
Axis_Bluechip,2014-08-19,27.7237
Axis_Bluechip,2014-08-20,27.7301
Axis_Bluechip,2014-08-21,27.7366
Axis_Bluechip,2014-08-22,27.7431
Axis_Bluechip,2014-08-24,27.7559
Axis_Bluechip,2014-08-25,27.7624
Axis_Bluechip,2014-08-26,27.769
Axis_Bluechip,2014-08-27,27.7754
Axis_Bluechip,2014-08-28,27.7821
Axis_Bluechip,2014-08-31,27.8016
Axis_Bluechip,2014-09-01,27.8081
Axis_Bluechip,2014-09-02,27.8146
Axis_Bluechip,2014-09-03,27.8211
Axis_Bluechip,2014-09-04,27.8277
Axis_Bluechip,2014-09-05,27.8342
Axis_Bluechip,2014-09-07,27.8472
Axis_Bluechip,2014-09-08,27.8538
Axis_Bluechip,2014-09-09,27.8603
Axis_Bluechip,2014-09-10,27.8669
Axis_Bluechip,2014-09-11,27.8734
Axis_Bluechip,2014-09-12,27.8799
Axis_Bluechip,2014-09-14,27.893
Axis_Bluechip,2014-09-15,27.8996
Axis_Bluechip,2014-09-16,27.9062
Axis_Bluechip,2014-09-17,27.9128
Axis_Bluechip,2014-09-18,27.9195
Axis_Bluechip,2014-09-19,27.9262
Axis_Bluechip,2014-09-21,27.9395
Axis_Bluechip,2014-09-22,27.9461
Axis_Bluechip,2014-09-23,27.9528
Axis_Bluechip,2014-09-24,27.9595
Axis_Bluechip,2014-09-25,27.9661
Axis_Bluechip,2014-09-26,27.9727
Axis_Bluechip,2014-09-28,27.9858
Axis_Bluechip,2014-09-29,27.9924
Axis_Bluechip,2014-09-30,28.0002
Axis_Bluechip,2014-10-01,28.006
Axis_Bluechip,2014-10-06,28.0406
Axis_Bluechip,2014-10-07,28.0473
Axis_Bluechip,2014-10-08,28.0542
Axis_Bluechip,2014-10-09,28.0608
Axis_Bluechip,2014-10-10,28.0674
Axis_Bluechip,2014-10-12,28.0806
Axis_Bluechip,2014-10-13,28.0873
Axis_Bluechip,2014-10-14,28.094
Axis_Bluechip,2014-10-15,28.1006
Axis_Bluechip,2014-10-16,28.1073
Axis_Bluechip,2014-10-17,28.114
Axis_Bluechip,2014-10-19,28.1272
Axis_Bluechip,2014-10-20,28.1338
Axis_Bluechip,2014-10-21,28.1404
Axis_Bluechip,2014-10-22,28.1466
Axis_Bluechip,2014-10-26,28.1734
Axis_Bluechip,2014-10-27,28.1801
Axis_Bluechip,2014-10-28,28.1867
Axis_Bluechip,2014-10-29,28.1934
Axis_Bluechip,2014-10-30,28.2001
Axis_Bluechip,2014-10-31,28.2069
Axis_Bluechip,2014-11-02,28.2203
Axis_Bluechip,2014-11-03,28.227
Axis_Bluechip,2014-11-04,28.2336
Axis_Bluechip,2014-11-05,28.2404
Axis_Bluechip,2014-11-06,28.247
Axis_Bluechip,2014-11-07,28.2538
Axis_Bluechip,2014-11-09,28.2669
Axis_Bluechip,2014-11-10,28.2736
Axis_Bluechip,2014-11-11,28.2802
Axis_Bluechip,2014-11-12,28.2868
Axis_Bluechip,2014-11-13,28.2934
Axis_Bluechip,2014-11-14,28.3
Axis_Bluechip,2014-11-16,28.3132
Axis_Bluechip,2014-11-17,28.3199
Axis_Bluechip,2014-11-18,28.3265
Axis_Bluechip,2014-11-19,28.3332
Axis_Bluechip,2014-11-20,28.3398
Axis_Bluechip,2014-11-21,28.3465
Axis_Bluechip,2014-11-23,28.3598
Axis_Bluechip,2014-11-24,28.3664
Axis_Bluechip,2014-11-25,28.373
Axis_Bluechip,2014-11-26,28.3795
Axis_Bluechip,2014-11-27,28.3861
Axis_Bluechip,2014-11-28,28.3926
Axis_Bluechip,2014-11-30,28.4057
Axis_Bluechip,2014-12-01,28.4124
Axis_Bluechip,2014-12-02,28.419
Axis_Bluechip,2014-12-03,28.4256
Axis_Bluechip,2014-12-04,28.4321
Axis_Bluechip,2014-12-05,28.4387
Axis_Bluechip,2014-12-07,28.4517
Axis_Bluechip,2014-12-08,28.4582
Axis_Bluechip,2014-12-09,28.4648
Axis_Bluechip,2014-12-10,28.4713
Axis_Bluechip,2014-12-11,28.4779
Axis_Bluechip,2014-12-12,28.4846
Axis_Bluechip,2014-12-14,28.4975
Axis_Bluechip,2014-12-15,28.5039
Axis_Bluechip,2014-12-16,28.5104
Axis_Bluechip,2014-12-17,28.5169
Axis_Bluechip,2014-12-18,28.5234
Axis_Bluechip,2014-12-19,28.5299
Axis_Bluechip,2014-12-21,28.543
Axis_Bluechip,2014-12-22,28.5493
Axis_Bluechip,2014-12-23,28.5559
Axis_Bluechip,2014-12-24,28.5624
Axis_Bluechip,2014-12-25,28.569
Axis_Bluechip,2014-12-26,28.5754
Axis_Bluechip,2014-12-28,28.5886
Axis_Bluechip,2014-12-29,28.5952
Axis_Bluechip,2014-12-30,28.6019
Axis_Bluechip,2014-12-31,28.6091
Axis_Bluechip,2015-01-01,28.616
Axis_Bluechip,2015-01-02,28.6226
Axis_Bluechip,2015-01-04,28.6357
Axis_Bluechip,2015-01-05,28.6423
Axis_Bluechip,2015-01-06,28.6489
Axis_Bluechip,2015-01-07,28.6555
Axis_Bluechip,2015-01-08,28.6621
Axis_Bluechip,2015-01-09,28.6687
Axis_Bluechip,2015-01-11,28.6819
Axis_Bluechip,2015-01-12,28.6885
Axis_Bluechip,2015-01-13,28.6951
Axis_Bluechip,2015-01-14,28.7017
Axis_Bluechip,2015-01-15,28.7084
Axis_Bluechip,2015-01-16,28.715
Axis_Bluechip,2015-01-18,28.7282
Axis_Bluechip,2015-01-19,28.7348
Axis_Bluechip,2015-01-20,28.7414
Axis_Bluechip,2015-01-21,28.748
Axis_Bluechip,2015-01-22,28.7546
Axis_Bluechip,2015-01-23,28.7612
Axis_Bluechip,2015-01-26,28.7808
Axis_Bluechip,2015-01-27,28.7875
Axis_Bluechip,2015-01-28,28.7941
Axis_Bluechip,2015-01-29,28.8007
Axis_Bluechip,2015-01-30,28.8074
Axis_Bluechip,2015-02-01,28.8206
Axis_Bluechip,2015-02-02,28.8272
Axis_Bluechip,2015-02-03,28.8337
Axis_Bluechip,2015-02-04,28.8403
Axis_Bluechip,2015-02-05,28.8469
Axis_Bluechip,2015-02-06,28.8535
Axis_Bluechip,2015-02-08,28.8667
